"","AWT_seg_Thirona_P2","BODE_P2","Change_P2_P3_distwalked","Change_P2_P3_FEV1_ml","Change_P2_P3_FEV1_ml_yr","Change_P2_P3_FEV1pp","Change_P2_P3_lung_density_vnb","Chronic_Bronchitis_P2","copd_P2","distwalked_P2","DLco_raw_P2","Exacerbation_Frequency_P2","FEF2575_post_P2","FEV1_FVC_post_P2","FEV1_post_P2","finalGold_P2","FRC_Thirona_P2","FRC_TLC_ratio_Thirona_P2","FVC_post_P2","lung_density_vnb_P2","pctEmph_Thirona_P2","pctGasTrap_Thirona_P2","PEF_post_P2","Pi10_Thirona_P2","Resting_SaO2_P2","Severe_Exacerbations_P2","SGRQ_scoreTotal_P2","TLC_Thirona_P2","WallAreaPct_seg_Thirona_P2"
"M0100009007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009008",-0.00454270381609446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009009",-0.0193310837378192,0,0,0,0,0,0,0,0,47.292175298689,0,0,0,0.0139476947389906,0,-0.439257744321813,0,-0.00386442008879214,0,0,0,0,0,0,0.366508884730119,0,0,0,0
"M0100009014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279208429103371,0
"M0100009025",-0.0157864218312378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009026",-0.00183057705645306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207415549111186,0,0
"M0100009028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009030",0,0,0,0,0,0,0,0,0,0,0.0369032241695874,0,0,0,0.13353523453989,0,0,0,0.231246241923651,0,0,0,0.0740322992941157,0,0,0,0,0,0
"M0100009035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117036600601607,0
"M0100009036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016913192526349,0,0,0,0,0,-0.00284368939367543,0,0,0,0,-0.327788873154898
"M0100009042",0,0,0,0,0,0,0,0,-0.0900166630944228,0,0,0,0.0390673821891001,0.00503101322857828,0,0,-0.0181329086138174,-0.00330619853480159,0,0,0,-0.028074089286637,0,-0.0075273205911931,0.0963342559710477,0,0,-0.00942615114632289,-0.108784015005722
"M0100009045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009123",-0.0253844571015999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01284027836251
"M0100009124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009126",-0.00735784749470491,0,0,0,0,0,0,0,0,1.83474230474378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168126905218413,0,0,0,0
"M0100009130",0,0,0,0,0,0,0,0,0,0,-0.188557877667655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00443784273757166,0,0,0,0,0
"M0100009142",-9.55566844813581e-05,0,0,0,0,0,0,0,-0.0162343008769937,0,-0.209963183645827,0,0,0.0078349947748995,0,-0.133960678526134,-0.0197896441935576,0,0,1.53566938733719,0,0,0,0,0.0908293910538108,0,0,-0.0184730319683264,0
"M0100009146",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323940786792176,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416506477027666,0
"M0100009147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009153",0,0,0,0,0,0,0,0,0,2.48807593682584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013119463699189,0
"M0100009160",0,0,0,0,0,0,0,0,0.10931360309979,-4.1925311136705,0,0,0,0,-0.00475788425806193,0.0943139601677422,0,0,0,0,0.00724620823306567,0,0,0,0,0,0,0,0
"M0100009162",0,0,0,0,0,0,0,0,0,-158.11964543772,0,0,0,0,-0.00717364431997517,0.177696192002226,0.0779589076028933,0.0284778220134237,0,0,0,0.10574154212701,0,0.0424574658326343,0,0,0,0,0
"M0100009215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125906638755345,0,0,0,-0.00457286605277978,0,0,0,0,0,0,0,0
"M0100009219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010913043049261,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009225",0,0,0,0,0,0,0,0,0.627155924346556,0,0,0,-0.132139835100221,-0.0446052457429775,-0.16387462607101,0.528007245889835,0,0,-0.0396970473819606,0,0.0779036769046894,0.0374583402005348,-0.253056418348651,0,0,0,0,0,0
"M0100009227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175951184336234,0,0,0,0,0,0,0,0,-0.0184123569790033,0
"M0100009232",0,0,0,0,0,0,0,0,0,0,0.539376226292691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547423556651123,0
"M0100009233",0,0,0,0,0,0,0,0,0,0,0,0,-0.00491955411759579,0,-0.0034070690987561,0,0,0.0108546118034296,-0.00849690247640062,0,0,0,-0.114932709768499,0.0130294121545745,0,0,0,0,0
"M0100009241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009271",0,0,0,0,0,0,0,0,0,0,-0.369492942886489,0,-0.000449344826066825,0,-0.00663465009051674,0,0,0,0,0,0,0,-0.117778698815419,0,0,0,0,0,0
"M0100009272",0,0,0,0,0,0,0,0,0.303230943663742,0,0,0,0,-0.0166975518976893,0,0,0,0,0,0,0,0.0263521307712941,0,0,0,0,0,0,0
"M0100009275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306397359948987,0,0,0,0,0,0,0,0,0,0
"M0100009328",0,0,0,0,0,0,0,0,-0.127144515037275,0,0,0,0.0730185087963958,0.0104187035896085,0.057347051766275,-0.14523940715988,-0.0114637646929346,-0.00409266310092096,0.000326551212827909,0,0,0,0.0742220057027957,-0.00686681639282813,0,0,0,0,0
"M0100009329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009331",0,0,0,0,0,0,0,0,0,0,-0.109864780907141,0,0,-0.00157079410262364,-0.0796358020991591,0.0259098397871133,0,0,-0.08477607733839,0,0,0,-0.0237618229265999,0,0,0,0,0,0
"M0100009332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659530735190111,0,0,-0.0210361818666132,0,0,0,0,0,0,0,0,0,0
"M0100009337",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000185702634169709,0,0,0,0,0,-0.00901250681082569,0,0,0,0,0,0,0,0.000713012889420131,0
"M0100009343",0,0,0,0,0,0,0,0,0,0.937676150015104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257633649436164,0,0
"M0100009345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100009406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00968672667764545,0,0,0,-0.00711317869494232,0,0,0,-0.292329820161896,0,0,0,0,0,0
"M0100010850",0,0,0,0,0,0,0,0,0,-16.4869271597896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100010869",0,0,0,0,0,0,0,0,0,0,-0.0317504120655139,0,0,0,-0.036188478262098,0.00863695847373148,0,0,-0.0694395510873708,0,0,0,-0.0109012934786571,0,0,0,0,-0.00386733342806394,0
"M0100010896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100010899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332378395863698,0
"M0100010901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100010941",0,0,0,0,0,0,0,0,0,0,0,0,0.0232968315782806,0,0.0147660990796884,0,0,-0.00346151439820267,0,0,0,0,0,-0.00354469123702615,0,0,0,0,0
"M0100010955",0,0,0,0,0,0,0,0,0.206301296302343,0,-0.736601938335291,0,-0.169816538847166,-0.0121016928105906,-0.111911770419977,0.0491443508763334,0,0.00173183663851476,-0.0502670276992902,0,0,0.0982834893589631,-0.0786915227316577,0,0,0,0,0,0
"M0100010962",0,0,0,0,0,0,0,0,0,0,-0.386604709984672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100010966",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201003023166198,0,0,0,0,0,0,0.0996337827330033,0,0,0,0,0,0,0.0121975807951157,0
"M0100015586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240633666313358,0
"M0100015609",0,0,0,0,0,0,0,0,0,0,-0.661677868540177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015620",0,0,0,0,0,0,0,0,0,0,0.913406411118001,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147881549142652,0,0,0,0,0
"M0100015623",-0.00100197760883256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886643598421624,0,0,0,-0.100444620699645
"M0100015625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521661574944091,0,0,0,0,0,0,0,-0.0036371059343626,0,0,0,0,0,0
"M0100015637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606446956477616,0,0,0,0,0,0,0,0,0,0,0
"M0100015640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137538889258765,0,0,0,0.0715963487429944,0,0,0,0.197473034041108,0,0,0,0,0,0
"M0100015641",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180674009451771,0,-0.256555594638563,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015745",0,0.175059158909283,0,0,0,0,0,0,0,-10.0810597539314,0,0,0,-0.0166545675821632,0,0.110172137801515,0,0,0,0,0,0,0,0,0,0,0.0222223757027043,0,0
"M0100015755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473053980495346,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015786",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826686896681451,0,0,-0.0328296343646451,-0.000775579274463919,0,0,-0.0128327316857907,-0.151798645496459,0,-0.00954734508727379,0,0,0,0,0
"M0100015787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015788",0,0,0,0,0,0,0,0,0,-8.94071931434849,-0.164101763703245,0,-0.0509829253041169,-0.00500845570138218,0,0.207082506564233,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015789",0,0,0,0,0,0,0,0,0,-7.38576702559117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015790",0,0,0,0,0,0,0,0,0,0,-0.738212181969288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480684329101314,0
"M0100015791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015792",0,0,0,0,0,0,0,0,0,0,0.0845713782206816,0,0,0,0.031536692011502,0,0,-0.00170896947170891,0.0175538545477422,0,0,0,0.103681289077158,0,0,0,0,0.0117868468321814,0
"M0100015831",0.00440986244912894,0,0,0,0,0,0,0,0,0,0,0,0,-0.00577126273835685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184142831537188,0,0,0,0,0
"M0100015834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015835",0,0,0,0,0,0,0,0,0,0,0.618548143604104,0,0,0.0074512865353921,0.0827796364818288,-0.0409262444376011,0,-0.0170125575658149,0.0484429970358692,0,0,0,0.279393944404713,0,0,0,0,0,0
"M0100015836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118673121765966,0,0,0,0,0,0
"M0100015837",0,0,0,0,0,0,0,0,0.20515184755666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203631982399165,0.0957433616380494,0,-0.0147269607788931,-0.110863088342751,0,0,0,0
"M0100015839",0,0,0,0,0,0,0,0,0,-14.878532680085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015840",0.0326994340618266,0,0,0,0,0,0,0,0,0,-0.160714805152285,0,0,0,0,0.06971482932912,0,0,0,0,0,0,-0.0590023608112704,0.0320184996470756,-0.0011455992461536,0,0,0,1.62467607500098
"M0100015882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85913280960849,0.187205228377398,0,0,0,0,0,0,0,0
"M0100015962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015965",0,0,0,0,0,0,0,0,0,0,0.2770602933871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015966",0,-0.00990101053116725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100015967",0,0,0,0,0,0,0,0,0,22.7608017417317,0,0,0,0,0,0,0,-0.00398670296030718,0,0,0,0,0,-0.00627886991809678,0,0,0,0,0
"M0100015971",0,0,0,0,0,0,0,0,-0.364324811221369,0,0.178683916168639,0,0,0.0427565181908527,0,-0.275770849165298,-0.0443736788998544,0,-0.0401122977113469,9.01736187017785,-0.564824161412692,-0.219331023851641,0,0,0,0,0,-0.035283852778034,0
"M0100016019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100019794",0,-0.00048869812855113,0,0,0,0,0,0,0,0,0.147263778179976,0,0,0,0,0,0,-1.16894161144399e-05,0,0,0,0,0,0,0,0,-0.0267414632823668,0,0
"M0100019831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100019884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100019892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100019957",-0.0739136410753149,-0.119441348897125,0,0,0,0,0,0,0,0,0,0,0,0.00404926894938223,0.0363137446645613,-0.0813370051051584,0,0,0,0,0,0,0,-0.0100581874445583,0,0,0,0,-1.22350222002714
"M0100019968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347740965043001,0.000181003751051301,0,0,0,0.00184857849349323,0,0,0,0,0,0,0
"M0100019969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579175019172967,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100019972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100019975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100019978",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330776387753043,0.00369557538718416,0,0,0,0,0,0,0,0,-0.0217956778889237,0,0,0,0,-0.0266024208188616
"M0100019981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100019982",-0.00469287394433798,0,0,0,0,0,0,0,0,0,-0.0484428896025191,0,0,0,0,0,0,0,0,0,0,0,-0.090069021652426,0,0,0,0,0,-0.312567724203633
"M0100020004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020096",0,0,0,0,0,0,0,0,0.0380259157252804,0,0,0,0,-0.0115553112247344,0,0.0378252795890528,0.00883834140569408,0.00082372470188312,0,0,0,0,0,0,0,0,0,0,0
"M0100020204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025894147429288,0,0,0,0,0
"M0100020205",0,0,0,0,0,0,0,0,0,-192.303298725782,0,0,0,0,-0.00504450005009847,0,0,0,-0.218857638102606,8.79087747701611,-0.0187921776978824,0,0,0,0,0,0,0,0.259494664467495
"M0100020208",0,0,0,0,0,0,0,0,0,0,-0.167805887491637,0,0,0,0,0,0,0.00782524562023466,0,0,0,0,0,0,0.105075236565083,0,0,0,0
"M0100020214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020217",0,0,0,0,0,0,0,0,-0.164262880475157,22.658165370242,2.34883224930484,0,0.24309072763764,0.0709258962169521,0.109247474525982,-0.18016174079519,0,0,0,0,-0.0510651264639802,0,0.195959075411218,0,0.282926226554747,0,0,0,0
"M0100020219",0,0,0,0,0,0,0,0,0,0,0.799013231550159,0,0,0,0.00519552237003571,-0.0435690915869213,0,0,0.0264486420774431,-3.44154654971356,0,0,0,0,0,0,0,0.0405743155168461,0
"M0100020241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020261",0,0,0,0,0,0,0,0,0.138295337186599,0,0,0,0,0,0,0,0,0.00235613764766869,0,0,0,0,0,0,0,0,0,0,0
"M0100020262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156106760991901,0,0,0,0,0,0,0,0,0,0
"M0100020276",-0.00798297369061902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11737255511615
"M0100020343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764780637948703,0,0,0,0,0,0
"M0100020361",0,0,0,0,0,0,0,0,0,0,-0.0436217190262417,0,0,0,-0.0380164018942249,0,0,0,-0.0836375039241888,0,0,0,-0.230684518313225,0.00528916341468016,0,0,0,0,0
"M0100020371",0,0,0,0,0,0,0,0,0.0476487353914643,0,-0.396842970259479,0,-0.0353725303015955,0,-0.00169211982738447,0.0181602990427815,0,0,0,0,0,0,-0.0195602552743443,0,0,0,0,0,0
"M0100020372",0,0,0,0,0,0,0,0,0,0,-0.140604822130786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189662862241984,0,0,0,0,0
"M0100020378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020409",0,0,0,0,0,0,0,0,0.207188525892608,0,0,0,0,-0.0169707338716953,0,0.165485780005645,0.0418703865395496,0,0.0883943127863248,-2.19158947881963,0.126206028581595,0.0181748543679685,0,0,0,0,0,0.0470405967925369,0
"M0100020414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259584822993387,0,0,0,0,0,0,0,0,0,0
"M0100020416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0773087446629842,0,0,0.0302211267630726,0,0,0,0,0,0,0,0,0,0
"M0100020417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100106095064168,0,0,0,0
"M0100020487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111761544446401,0,0,0,-0.0370244534591836,0,0,0,0,0,0,-0.00966797628557438,0
"M0100020491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387872447192398
"M0100020493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020496",0.000659766097598143,0,0,0,0,0,0,0,0.0730490926769371,0,0,0,0,-0.00322290521583124,0,0,0,0,0,0,0,0,0,0.0114570950527604,0,0,0,0,0.00551321340823052
"M0100020497",0,0,0,0,0,0,0,0,0,-8.02264402464435,0,0,0,-0.000364550798247616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020502",0.0151019473218084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430656553691739,0.0057418051960028,0,0,0,0,0,0,0,0,0,0,0.0595902695288637
"M0100020504",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000195371398496159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020515",0.0124393578356183,0,0,0,0,0,0,0.0164168533769415,0,0,0,0,0,0.00227557094649977,0,0,0,0,0,6.5572976403846,-0.249462836109636,-0.123253343228577,0,0.020715218941526,0.00790877937115994,0,0,0,0.79389318918205
"M0100020519",0,0,0,0,0,0,0,0.0142313357363724,0,0,0,0,0,0,0,0,0,0,0,0.278880772007608,-0.00307406274523372,0,-0.0278880951764607,0,0,0,0,0,0
"M0100020536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020541",0,0,0,0,0,0,0,0,-0.0943128484041854,0,0,0,0,0.0163798152630255,0,-0.000175995594849031,-0.0193992664241921,0,-0.0884668002610951,2.68757989276071,-0.0551737871251739,0,0,0,0,0,0,-0.0234336118977178,0
"M0100020542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00584716973583007,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020550",0.00648838948246007,0,0,0,0,0,0,0,0,0,0.0186609239414854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020631",0,0,0,0,0,0,0,0,0,0,0.00133798383691174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157255736360546,0,0,0,0,0,-0.018121216114526,0,0.016698534912084,0,0
"M0100020822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638800004244035,0,0,0,0
"M0100020823",0,0,0,0,0,0,0,0,0,-10.1948072654207,-0.122822227680447,0,0,-0.00269023940394003,-0.0039144628866972,0,0,0.000240208491370013,0,0,0,0,-0.0318719654074042,0,0,0,0,0,0
"M0100020825",0,0,0,0,0,0,0,0,0,0,-0.433765554217788,0,0,0,-0.0246566967364307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020833",-0.0015564566900479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020837",-0.00656368115901211,0,0,0,0,0,0,0,0,0,-0.113708212255993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281578349639724,0
"M0100020851",0,0,0,0,0,0,0,0,0,0,-0.396544611366885,0,-0.0252588679913726,0,-0.0310041846408088,0.0368318930426629,0,0.000668458774092162,-0.0370091913526877,0,0,0,0,0,0,0,0,0,0
